0.96572576 	0.75702533 	0.43927179 	0.77757545 	0.03158810 	0.26993932 	0.94434067 	0.74099008 	0.36387953 	0.83852581 	0.63862525 	0.96436555 	0.98445613 	0.90413340 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.43927179 	0.77757545 	0.03158810 	0.26993932 	0.94434067 	0.74099008 	0.36387953 	0.83852581 	0.63862525 	0.96436555 	0.98445613 	0.90413340 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.77757545 	0.03158810 	0.26993932 	0.94434067 	0.74099008 	0.36387953 	0.83852581 	0.63862525 	0.96436555 	0.98445613 	0.90413340 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.03158810 	0.26993932 	0.94434067 	0.74099008 	0.36387953 	0.83852581 	0.63862525 	0.96436555 	0.98445613 	0.90413340 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.26993932 	0.94434067 	0.74099008 	0.36387953 	0.83852581 	0.63862525 	0.96436555 	0.98445613 	0.90413340 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.94434067 	0.74099008 	0.36387953 	0.83852581 	0.63862525 	0.96436555 	0.98445613 	0.90413340 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.74099008 	0.36387953 	0.83852581 	0.63862525 	0.96436555 	0.98445613 	0.90413340 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.36387953 	0.83852581 	0.63862525 	0.96436555 	0.98445613 	0.90413340 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.83852581 	0.63862525 	0.96436555 	0.98445613 	0.90413340 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.63862525 	0.96436555 	0.98445613 	0.90413340 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.98445613 	0.90413340 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.98445613 	0.90413340 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.90413340 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.04442189 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.36402856 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.69745615 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.56141354 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.83459580 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.30433821 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.03231499 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.65548325 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.25243473 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.42812259 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.97415962 	0.32951856 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.97415962 	0.98748579 	0.70910557 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.97415962 	0.98748579 	0.83817368 	0.53632692 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.97415962 	0.98748579 	0.83817368 	0.98651319 	0.47619893 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.97415962 	0.98748579 	0.83817368 	0.98651319 	0.92554705 	0.43216947 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.97415962 	0.98748579 	0.83817368 	0.98651319 	0.92554705 	0.93639770 	0.66522417 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.97415962 	0.98748579 	0.83817368 	0.98651319 	0.92554705 	0.93639770 	0.99438396 	0.77832958 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.97415962 	0.98748579 	0.83817368 	0.98651319 	0.92554705 	0.93639770 	0.99438396 	0.88053800 	0.62138352 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.97415962 	0.98748579 	0.83817368 	0.98651319 	0.92554705 	0.93639770 	0.99438396 	0.88053800 	0.90186708 	0.96725855 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.97415962 	0.98748579 	0.83817368 	0.98651319 	0.92554705 	0.93639770 	0.99438396 	0.88053800 	0.90186708 	0.97305966 	0.62060075 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.97415962 	0.98748579 	0.83817368 	0.98651319 	0.92554705 	0.93639770 	0.99438396 	0.88053800 	0.90186708 	0.97305966 	0.99461132 	0.11643374 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.97415962 	0.98748579 	0.83817368 	0.98651319 	0.92554705 	0.93639770 	0.99438396 	0.88053800 	0.90186708 	0.97305966 	0.99461132 	0.99847020 	0.04994977 	
0.96572576 	0.99705695 	0.99792438 	0.92536808 	0.95308677 	0.93131374 	0.98445099 	0.98989843 	0.98354466 	0.94275118 	0.99138072 	0.96436555 	0.48465479 	0.92779734 	0.98474740 	0.99942664 	0.95029848 	0.85641974 	0.97118105 	0.95678557 	0.97142033 	0.99580666 	0.93737066 	0.97415962 	0.98748579 	0.83817368 	0.98651319 	0.92554705 	0.93639770 	0.99438396 	0.88053800 	0.90186708 	0.97305966 	0.99461132 	0.99847020 	0.98911619 	
