1	0.95949243	0.65574070	0.43874436	0.75126706	0.35165951	0.16218231	0.10665277	0.85303112	0.78025207	0.54700889	0.64431813
2	0.95949243	0.99182408	0.43874436	0.75126706	0.35165951	0.16218231	0.10665277	0.85303112	0.78025207	0.54700889	0.64431813
3	0.95949243	0.99182408	0.42680861	0.75126706	0.35165951	0.16218231	0.10665277	0.85303112	0.78025207	0.54700889	0.64431813
4	0.95949243	0.99182408	0.42680861	0.95761929	0.35165951	0.16218231	0.10665277	0.85303112	0.78025207	0.54700889	0.64431813
5	0.95949243	0.99182408	0.42680861	0.95761929	0.98224324	0.16218231	0.10665277	0.85303112	0.78025207	0.54700889	0.64431813
6	0.95949243	0.99182408	0.42680861	0.95761929	0.98224324	0.68937003	0.10665277	0.85303112	0.78025207	0.54700889	0.64431813
7	0.95949243	0.99182408	0.42680861	0.95761929	0.98224324	0.68937003	0.92217500	0.85303112	0.78025207	0.54700889	0.64431813
8	0.95949243	0.99182408	0.42680861	0.95761929	0.98224324	0.68937003	0.92217500	0.90526042	0.78025207	0.54700889	0.64431813
9	0.95949243	0.99182408	0.42680861	0.95761929	0.98224324	0.68937003	0.92217500	0.90526042	0.96563461	0.54700889	0.64431813
10	0.95949243	0.99182408	0.42680861	0.95761929	0.98224324	0.68937003	0.92217500	0.90526042	0.96563461	0.91427040	0.64431813
11	0.95949243	0.99182408	0.42680861	0.95761929	0.98224324	0.68937003	0.92217500	0.90526042	0.96563461	0.91427040	0.90243692
12	0.98840614	0.99182408	0.42680861	0.95761929	0.98224324	0.68937003	0.92217500	0.90526042	0.96563461	0.91427040	0.90243692
13	0.98840614	0.99182408	0.42680861	0.95761929	0.98224324	0.68937003	0.92217500	0.90526042	0.96563461	0.91427040	0.90243692
14	0.98840614	0.99182408	0.25030432	0.95761929	0.98224324	0.68937003	0.92217500	0.90526042	0.96563461	0.91427040	0.90243692
15	0.98840614	0.99182408	0.25030432	0.96387139	0.98224324	0.68937003	0.92217500	0.90526042	0.96563461	0.91427040	0.90243692
16	0.98840614	0.99182408	0.25030432	0.96387139	0.98876316	0.68937003	0.92217500	0.90526042	0.96563461	0.91427040	0.90243692
17	0.98840614	0.99182408	0.25030432	0.96387139	0.98876316	0.68937003	0.92217500	0.90526042	0.96563461	0.91427040	0.90243692
18	0.98840614	0.99182408	0.25030432	0.96387139	0.98876316	0.68937003	0.92711111	0.90526042	0.96563461	0.91427040	0.90243692
19	0.98840614	0.99182408	0.25030432	0.96387139	0.98876316	0.68937003	0.92711111	0.90526042	0.96563461	0.91427040	0.90243692
20	0.98840614	0.99182408	0.25030432	0.96387139	0.98876316	0.68937003	0.92711111	0.90526042	0.96893196	0.91427040	0.90243692
21	0.98840614	0.99182408	0.25030432	0.96387139	0.98876316	0.68937003	0.92711111	0.90526042	0.96893196	0.91427040	0.90243692
22	0.98840614	0.99182408	0.25030432	0.96387139	0.98876316	0.68937003	0.92711111	0.90526042	0.96893196	0.91427040	0.90243692
23	0.99791556	0.99182408	0.25030432	0.96387139	0.98876316	0.68937003	0.92711111	0.90526042	0.96893196	0.91427040	0.90243692
24	0.99791556	0.99241209	0.25030432	0.96387139	0.98876316	0.68937003	0.92711111	0.90526042	0.96893196	0.91427040	0.90243692
25	0.99791556	0.99241209	0.28502023	0.96387139	0.98876316	0.68937003	0.92711111	0.90526042	0.96893196	0.91427040	0.90243692
26	0.99791556	0.99241209	0.28502023	0.99253587	0.98876316	0.68937003	0.92711111	0.90526042	0.96893196	0.91427040	0.90243692
27	0.99791556	0.99241209	0.28502023	0.99253587	0.98916042	0.68937003	0.92711111	0.90526042	0.96893196	0.91427040	0.90243692
28	0.99791556	0.99241209	0.28502023	0.99253587	0.98916042	0.69904825	0.92711111	0.90526042	0.96893196	0.91427040	0.90243692
29	0.99791556	0.99241209	0.28502023	0.99253587	0.98916042	0.69904825	0.93729265	0.90526042	0.96893196	0.91427040	0.90243692
