0.98928849 	0.95878546 	0.09287609 	0.41677244 	0.80043704 	0.70131666 	0.82624128 	0.75688982 	0.16641818 	0.42467736 	0.63613559 	0.89878094 	0.29280322 	0.92156450 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.09287609 	0.41677244 	0.80043704 	0.70131666 	0.82624128 	0.75688982 	0.16641818 	0.42467736 	0.63613559 	0.89878094 	0.29280322 	0.92156450 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.41677244 	0.80043704 	0.70131666 	0.82624128 	0.75688982 	0.16641818 	0.42467736 	0.63613559 	0.89878094 	0.29280322 	0.92156450 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.80043704 	0.70131666 	0.82624128 	0.75688982 	0.16641818 	0.42467736 	0.63613559 	0.89878094 	0.29280322 	0.92156450 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.93166854 	0.70131666 	0.82624128 	0.75688982 	0.16641818 	0.42467736 	0.63613559 	0.89878094 	0.29280322 	0.92156450 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.93166854 	0.84129068 	0.82624128 	0.75688982 	0.16641818 	0.42467736 	0.63613559 	0.89878094 	0.29280322 	0.92156450 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.75688982 	0.16641818 	0.42467736 	0.63613559 	0.89878094 	0.29280322 	0.92156450 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.99239126 	0.16641818 	0.42467736 	0.63613559 	0.89878094 	0.29280322 	0.92156450 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.42467736 	0.63613559 	0.89878094 	0.29280322 	0.92156450 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.63613559 	0.89878094 	0.29280322 	0.92156450 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.89878094 	0.29280322 	0.92156450 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.96523108 	0.29280322 	0.92156450 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.96523108 	0.92499793 	0.92156450 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.96523108 	0.92499793 	0.99008671 	0.97252721 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.96523108 	0.92499793 	0.99008671 	0.98184640 	0.78060256 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.96523108 	0.92499793 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.96080435 	0.96226293 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.96523108 	0.92499793 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.96226293 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.96523108 	0.92499793 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.96523108 	0.92499793 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.93166854 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.96523108 	0.92499793 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.96523108 	0.92499793 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.96523108 	0.92499793 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.96523108 	0.92499793 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.91026685 	0.96191696 	0.93444171 	0.96523108 	0.92499793 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96191696 	0.93444171 	0.96523108 	0.92499793 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96445250 	0.93444171 	0.96523108 	0.92499793 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96445250 	0.95807474 	0.96523108 	0.92499793 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96445250 	0.95807474 	0.99616638 	0.92499793 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96445250 	0.95807474 	0.99616638 	0.93995095 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96445250 	0.95807474 	0.99616638 	0.93995095 	0.99008671 	0.98184640 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96445250 	0.95807474 	0.99616638 	0.93995095 	0.99008671 	0.99508309 	0.96704387 	
0.98928849 	0.98546963 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96445250 	0.95807474 	0.99616638 	0.93995095 	0.99008671 	0.99508309 	0.99983953 	
0.99544776 	0.98546963 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96445250 	0.95807474 	0.99616638 	0.93995095 	0.99008671 	0.99508309 	0.99983953 	
0.99544776 	0.99254621 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96445250 	0.95807474 	0.99616638 	0.93995095 	0.99008671 	0.99508309 	0.99983953 	
0.99544776 	0.99254621 	0.98315233 	0.99189947 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96445250 	0.95807474 	0.99616638 	0.93995095 	0.99008671 	0.99508309 	0.99983953 	
0.99544776 	0.99254621 	0.98315233 	0.99957137 	0.96124964 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96445250 	0.95807474 	0.99616638 	0.93995095 	0.99008671 	0.99508309 	0.99983953 	
0.99544776 	0.99254621 	0.98315233 	0.99957137 	0.97958217 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96445250 	0.95807474 	0.99616638 	0.93995095 	0.99008671 	0.99508309 	0.99983953 	
0.99544776 	0.99254621 	0.98315233 	0.99957137 	0.97958217 	0.84129068 	0.94654929 	0.99239126 	0.93576921 	0.96445250 	0.95807474 	0.99616638 	0.93995095 	0.99008671 	0.99508309 	0.99983953 	
0.99544776 	0.99254621 	0.98315233 	0.99957137 	0.97958217 	0.84129068 	0.95249592 	0.99239126 	0.93576921 	0.96445250 	0.95807474 	0.99616638 	0.93995095 	0.99008671 	0.99508309 	0.99983953 	
